SMILES_spectra,CAS,Molecular_Formula,Precursor_m/z,Spectrum,Ionization_Mode,Instrument_Type,Collision_Energy,SMILES_tox,Response_Modifier,Response,Response_Unit
'CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C','NaN','C21H32O3','333.241','44.952118:4.900459 44.978809:7.656968 45.028217:4.900459 45.621849:8.882083 46.028767:3.369066 46.047672:5.359877 46.246437:5.206738 46.457836:6.584992 47.769375:5.972435 48.064228:4.287902 48.566448:7.044410 48.961189:8.728943 49.108932:6.584992 49.156368:7.197550 49.462460:7.350689 49.647415:4.900459 50.043205:9.188361 50.263599:3.981623 50.544807:6.125574 51.204967:6.431853 51.408844:6.584992 51.470676:4.900459 51.538795:9.647779 51.941109:6.125574 52.545345:8.422665 52.967491:6.584992 53.526672:7.963247 53.885502:8.422665 53.942501:10.260337 54.318855:2.909648 54.345264:4.594181 54.409847:2.756508 55.360950:5.359877 55.583317:5.666156 55.853722:2.297090 56.018963:6.125574 57.340618:5.359877 57.444664:9.035222 57.601662:5.359877 58.505520:4.287902 58.969261:2.297090 59.576084:5.359877 59.628330:9.341501 59.689827:8.422665 59.803677:8.728943 59.909931:7.503828 60.207638:7.197550 60.626904:6.738132 60.654804:7.963247 61.024300:7.197550 61.050735:5.206738 61.186115:5.206738 61.524433:9.035222 61.588463:6.584992 61.730690:2.909648 62.857727:7.197550 63.491440:9.188361 64.869125:4.594181 64.992622:6.125574 65.138725:2.143951 65.169250:7.350689 65.225502:5.666156 65.441086:6.738132 65.837776:5.666156 65.916939:3.828484 66.357224:4.441041 66.451294:5.819296 66.842903:5.359877 66.997581:7.197550 67.497040:7.350689 67.977020:7.656968 68.078804:8.116386 68.095222:6.278714 68.745544:5.053599 68.781860:6.278714 68.953644:6.431853 69.210060:6.584992 69.500145:7.963247 69.780853:7.656968 69.804131:7.656968 70.849022:7.044410 71.283607:5.359877 71.433243:5.666156 71.456802:5.053599 72.788780:4.900459 72.812553:5.819296 73.600487:7.963247 74.264778:8.116386 74.885574:6.125574 75.761391:8.422665 76.156906:5.359877 76.663200:6.738132 77.076790:6.278714 77.089020:7.963247 77.472214:4.900459 77.968796:5.819296 78.135849:4.900459 78.209763:9.341501 78.333023:3.062787 78.855331:7.810107 79.405975:7.503828 79.473389:3.828484 79.572784:6.125574 79.627838:7.963247 79.869568:6.431853 80.008377:5.819296 80.382690:3.062787 80.890289:5.206738 81.062233:8.422665 81.498283:2.297090 82.424484:7.656968 82.471474:5.359877 83.417709:6.584992 83.439522:6.431853 83.477707:8.269525 83.963966:11.179173 84.420540:2.450230 84.559586:7.350689 84.757378:6.125574 84.783028:8.269525 85.838264:4.441041 86.381279:7.197550 86.394226:8.422665 86.759071:6.278714 87.277084:3.828484 87.319862:6.891271 87.746300:6.125574 88.140144:5.359877 89.033737:9.188361 89.063789:4.900459 89.862007:5.819296 90.495193:8.116386 90.622101:3.828484 90.796501:6.738132 91.056625:8.728943 91.330223:5.513017 91.648155:7.350689 91.871231:5.819296 92.058174:6.584992 92.157623:7.503828 92.505707:3.215926 92.718315:2.603369 92.958038:8.422665 93.065781:7.656968 93.338394:4.900459 93.891098:5.206738 93.948967:4.900459 94.714493:3.675345 94.875336:1.684533 94.999451:2.450230 95.084251:28.177642 95.459785:4.747320 95.607635:4.441041 95.648514:6.891271 95.683556:6.431853 95.759499:6.278714 95.853012:5.972435 95.897835:4.900459 96.022621:6.584992 96.085045:5.666156 96.362289:1.531394 96.518661:6.431853 96.581245:6.125574 96.682991:5.206738 96.941498:5.206738 97.059113:4.441041 97.380966:6.431853 97.483131:5.206738 97.724998:8.882083 98.008537:7.197550 98.118912:3.981623 98.141449:7.503828 98.185959:8.116386 98.541283:7.810107 98.816116:7.350689 99.255844:5.206738 99.452255:9.035222 99.877480:5.206738 101.088547:6.738132 101.238693:4.747320 101.932800:4.594181 102.597023:5.972435 102.780563:6.125574 103.054115:6.125574 103.648048:4.441041 103.686554:4.594181 103.737228:3.981623 104.000938:1.071975 104.057777:6.891271 104.269043:5.513017 105.069260:81.316998 105.106720:9.188361 105.167267:6.584992 105.281601:6.278714 105.470123:7.044410 105.645439:1.684533 106.072098:16.692190 106.432480:2.909648 106.473557:1.684533 107.049393:5.819296 107.084183:69.678407 107.216263:6.431853 107.263672:8.422665 107.278099:7.197550 107.858177:1.378254 107.945007:1.684533 108.089081:7.810107 108.156044:6.738132 108.298920:5.819296 108.863052:7.350689 108.906662:1.684533 109.002235:4.134763 109.060425:7.350689 109.102333:22.664625 109.382843:6.278714 110.070869:9.035222 110.332054:1.990812 110.670998:8.575804 110.930794:5.666156 111.080742:6.431853 111.466003:1.225115 112.088882:9.188361 112.344002:8.116386 112.609978:4.900459 112.817062:4.134763 113.269928:9.035222 113.672768:3.828484 114.732025:8.882083 115.056313:11.791730 115.135315:5.206738 115.398155:5.972435 115.680565:4.747320 116.059784:7.350689 116.908310:9.188361 116.934135:5.359877 117.067856:34.303216 117.239967:5.206738 117.285225:4.134763 117.813927:6.431853 117.852821:7.044410 118.473770:5.972435 118.636307:3.369066 119.044228:7.503828 119.084641:91.424196 119.191948:1.837672 120.040916:6.431853 120.083496:6.431853 120.381348:9.341501 120.962944:2.450230 120.978264:2.143951 121.066055:14.548239 121.099960:32.006126 121.359489:6.431853 121.864326:5.819296 121.901680:4.747320 122.064354:4.441041 122.101082:7.197550 122.237152:9.188361 122.683060:7.656968 122.921272:2.756508 123.025009:5.819296 123.076653:13.323124 123.120049:7.656968 123.298912:5.053599 123.723618:3.981623 123.798904:5.666156 123.960617:5.053599 124.089180:6.278714 124.228905:8.269525 125.095596:3.828484 125.177979:5.666156 125.247025:7.656968 125.530075:5.359877 126.784233:5.972435 126.840263:7.044410 127.185707:3.522205 127.338394:5.666156 128.061462:20.980092 129.067978:18.223583 129.148331:7.503828 129.632843:6.584992 129.741638:5.819296 130.074005:11.485452 130.993820:1.837672 131.084061:73.353752 131.301544:5.972435 131.559387:3.981623 131.828918:6.584992 132.082703:13.935681 132.130737:5.513017 132.219986:6.738132 133.066818:10.872894 133.099380:59.264931 133.143921:5.819296 133.192154:2.603369 133.244995:5.819296 134.104019:12.557427 134.158676:1.684533 134.480362:7.350689 134.902039:5.359877 135.081360:11.179173 135.116714:31.699847 135.306900:1.531394 135.853836:6.125574 136.030212:6.431853 136.088257:8.269525 136.115387:4.900459 136.618164:5.666156 137.016266:2.909648 137.094818:18.070444 137.115402:7.350689 137.473282:5.819296 138.099426:5.206738 139.069473:4.441041 139.107025:4.900459 139.915741:3.981623 140.929932:8.269525 141.070938:10.260337 141.772369:5.206738 142.075500:16.845329 142.439087:7.656968 142.700500:4.441041 143.084763:34.303216 143.119278:4.747320 143.252655:2.909648 143.402771:5.206738 143.860764:5.513017 144.090973:21.286371 144.362534:8.116386 144.762177:6.584992 145.013733:5.513017 145.042496:4.594181 145.065048:9.954058 145.099747:82.235835 145.402283:5.819296 145.575134:8.728943 145.728882:3.369066 145.978867:2.143951 146.051025:7.503828 146.070694:5.972435 146.101898:10.107198 146.142441:3.828484 146.371109:6.891271 147.046143:5.819296 147.078293:6.891271 147.116241:85.451761 147.148972:6.431853 147.167450:6.584992 147.253769:5.972435 147.384232:1.990812 147.574692:6.125574 147.650146:3.215926 147.942932:4.900459 148.003464:2.603369 148.117340:15.313936 148.187546:3.062787 148.362045:1.990812 149.092957:23.736600 149.132278:38.744257 149.294464:3.215926 150.005432:3.369066 150.106995:10.719755 150.132385:2.297090 151.079956:5.819296 151.108017:17.457887 151.302658:5.666156 152.062576:4.747320 152.266357:9.035222 153.067383:7.044410 153.676910:7.044410 153.847214:5.053599 153.926224:4.900459 153.955856:6.431853 154.079361:5.513017 154.922989:6.125574 154.940338:3.369066 155.085464:29.709035 155.515656:5.053599 155.885712:6.738132 156.090973:13.629403 156.181564:1.837672 156.512573:2.603369 157.098862:45.788668 157.158157:2.909648 157.700073:2.297090 157.790070:9.800919 158.007660:5.972435 158.099136:22.664625 158.257950:5.206738 158.313034:7.963247 159.085022:14.854518 159.115097:100.000000 159.153107:6.431853 159.519913:1.378254 159.590317:2.603369 159.726120:3.062787 160.083511:4.287902 160.118195:19.601838 161.092529:17.151608 161.131805:16.692190 161.221283:2.297090 161.904358:3.675345 161.946991:3.828484 162.138641:13.169985 163.110352:22.052067 163.140793:3.215926 163.292633:5.206738 165.070297:6.584992 165.120148:7.503828 166.125931:6.584992 166.448853:7.503828 166.726288:4.900459 166.988541:8.269525 167.086609:15.620214 167.108017:8.116386 167.511063:4.287902 168.092758:22.817764 168.597336:2.297090 169.100555:39.050536 169.166382:5.819296 170.106949:11.791730 171.115707:61.868300 171.220276:2.603369 171.373978:3.675345 171.929413:2.297090 172.088638:7.656968 172.117523:6.431853 173.094666:21.439510 173.131790:35.375191 173.181778:1.684533 173.302292:1.684533 173.519836:5.053599 174.103043:5.359877 174.132294:6.431853 174.325668:1.378254 175.111313:17.151608 175.144608:13.016845 175.470688:6.278714 176.116165:12.251149 176.151581:5.053599 176.979385:4.594181 177.128128:15.773354 177.488144:3.675345 177.684418:2.603369 177.806488:3.522205 178.071060:7.963247 178.164963:5.206738 178.930908:4.287902 179.079056:5.666156 179.140488:5.053599 179.426453:4.287902 180.096268:7.810107 180.716492:8.116386 181.100296:16.385911 182.107742:12.404288 182.392654:1.531394 182.911804:3.828484 183.030273:7.044410 183.114868:38.131700 183.205338:2.909648 183.369720:2.450230 183.898361:5.513017 184.123001:12.863706 184.357498:2.603369 184.433167:3.369066 185.132629:32.312404 185.212463:2.450230 186.107437:5.666156 186.133713:16.232772 187.039932:3.062787 187.078049:3.981623 187.111954:24.042879 187.147858:6.431853 187.434845:3.828484 188.157837:6.584992 188.179489:3.828484 188.216293:3.522205 188.313309:1.837672 188.449890:2.756508 189.126389:39.816233 189.163010:7.656968 190.130249:2.909648 191.143433:5.513017 191.175598:4.900459 191.505981:3.981623 192.142761:7.197550 193.096436:10.719755 193.122040:9.341501 193.155075:4.594181 193.234100:3.828484 194.109177:11.944870 194.395111:1.837672 194.445068:2.297090 195.118149:18.223583 195.899323:7.350689 196.091599:2.143951 196.114197:12.863706 197.087875:6.278714 197.131912:50.535988 197.364594:2.143951 198.133469:10.260337 198.193146:2.603369 199.113281:6.278714 199.146042:29.096478 199.309921:4.441041 199.... <Preview truncated at 10000 characters>','positive','NaN','NaN','CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C','',297,'mg/kg'
'CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','3766-60-7','C12H13ClN2O','235.0644','126.0116:100.000000','negative','LC-ESI-QFT','75','CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','',1791,'mg/kg'
'CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','3766-60-7','C12H13ClN2O','235.0644','81.0219:3.702711 96.0454:4.663404 123.0565:3.234837 126.0116:100.000000','negative','LC-ESI-QFT','60','CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','',1791,'mg/kg'
'CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','3766-60-7','C12H13ClN2O','235.0644','81.0219:1.594912 82.0662:5.445477 96.0454:5.968809 123.0564:1.978711 126.0116:100.000000 137.0162:2.294948 151.9907:1.889256 153.0225:3.729413 166.0428:4.331335','negative','LC-ESI-QFT','45','CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','',1791,'mg/kg'
'CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','3766-60-7','C12H13ClN2O','235.0644','82.0662:11.049790 96.0455:9.223809 108.0455:3.597864 123.0565:1.882298 126.0116:100.000000 137.0165:1.888398 151.991:2.166963 153.0224:2.905981 166.0428:7.546506 178.0427:1.955682 194.0377:1.957716 220.0411:3.710374 235.0643:19.787450','negative','LC-ESI-QFT','30','CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','',1791,'mg/kg'
'CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','3766-60-7','C12H13ClN2O','235.0644','82.0662:19.045262 96.0455:10.040551 108.0454:6.062900 126.0116:100.000000 151.9908:3.786349 153.0224:2.560415 166.0429:5.761639 178.0429:3.499597 194.0378:2.238331 220.041:3.232055 235.0644:84.990358','negative','LC-ESI-QFT','15','CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','',1791,'mg/kg'
'CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','3766-60-7','C12H13ClN2O','237.0789','51.023:3.127440 53.0386:52.760565 55.0178:1.763283 55.0542:12.113434 56.0495:8.270966 58.0288:10.285518 58.0652:15.037580 68.0495:26.787337 69.0335:3.611322 69.0573:1.790402 84.0808:10.054705 90.0339:5.620344 93.0574:55.894335 98.9997:61.805061 117.0573:1.616026 118.0652:11.146804 126.0106:100.000000 127.0184:10.152454 128.0263:6.315583 129.0104:3.805688 130.0652:7.678740 139.0058:4.910713 144.0811:6.099895 152.0261:2.226975 152.9977:4.540705 164.0258:1.645678 167.0371:1.484295 178.0419:1.358294 193.053:3.994789 207.0324:1.913472','positive','LC-ESI-QFT','90','CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','',1791,'mg/kg'
'CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','3766-60-7','C12H13ClN2O','237.0789','51.023:2.039991 53.0386:51.621104 55.0178:0.964883 55.0543:12.359428 56.0495:8.221116 58.0288:7.471829 58.0652:16.412175 67.0417:1.410237 68.0495:26.463727 69.0335:6.652723 69.0573:2.430529 70.0652:1.293773 84.0809:30.689486 90.0337:2.533970 93.0574:31.262197 98.9997:22.394887 117.0575:1.371762 118.0652:10.368211 126.0106:100.000000 127.0184:8.146148 128.0262:15.794008 129.0105:2.030236 130.0652:7.837262 139.0059:2.378636 140.0259:1.097241 143.0728:0.912891 144.0808:6.182809 152.0261:3.082912 152.9976:4.656802 154.0055:1.953832 159.0921:3.835864 167.0373:5.393463 178.0418:3.077069 193.053:6.043469 207.0321:6.637422 237.0794:1.522194','positive','LC-ESI-QFT','75','CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','',1791,'mg/kg'
'CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','3766-60-7','C12H13ClN2O','237.0789','51.0229:1.268400 53.0386:52.087299 55.0542:14.292620 56.0495:8.240562 57.07:1.397544 58.0287:6.332902 58.0651:20.029705 67.0415:0.892811 68.0494:24.868703 69.0334:12.921939 69.0572:1.617826 70.065:1.842038 72.0806:2.081593 82.0652:2.484098 84.0808:100.000000 90.0338:1.145285 93.0573:18.199832 98.9996:5.389704 118.0651:8.917074 126.0105:95.929998 127.0184:6.749780 128.0261:28.968151 130.0652:6.749457 139.0058:1.483353 143.0731:2.439525 144.0808:6.542902 145.0887:2.554565 152.0262:3.817850 152.9976:8.406474 153.0339:2.640212 154.0053:9.521882 159.0917:11.929322 164.0254:1.093014 167.037:17.976051 178.0417:3.970573 185.0477:2.501540 193.0292:1.709934 193.053:4.813481 194.0613:1.646842 207.0321:9.442102 222.0555:7.170642 237.0789:30.703278','positive','LC-ESI-QFT','60','CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','',1791,'mg/kg'
'CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','3766-60-7','C12H13ClN2O','237.0789','51.023:0.758952 53.0386:18.353233 55.0542:3.752726 56.0496:3.694198 57.07:0.552160 58.0287:2.348596 58.0652:11.077567 68.0495:7.462590 69.0335:7.082609 69.0573:1.065414 70.0652:0.637759 72.0807:0.948329 82.0652:1.097238 84.0808:100.000000 93.0574:2.528470 110.06:1.910455 118.0652:1.918855 126.0105:18.819794 127.0182:1.017280 128.0262:12.536545 130.0652:2.418773 140.0258:0.615347 144.0808:3.170796 145.0885:2.091708 152.0259:1.236765 152.9977:1.968430 153.034:0.959980 154.0055:5.426895 159.0917:3.765449 167.0371:10.714478 178.0419:2.109950 185.0476:3.357813 193.0293:1.223643 193.0525:1.133568 194.0605:1.459622 207.0324:3.568345 222.0557:10.085488 237.0791:98.615645','positive','LC-ESI-QFT','45','CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','',1791,'mg/kg'
'CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','3766-60-7','C12H13ClN2O','237.0789','53.0386:0.794013 58.0652:0.667000 68.0495:0.697078 69.0334:0.687252 84.0808:17.450774 110.0601:1.602437 128.0262:0.231562 167.0374:0.305303 185.0475:0.627686 222.0556:0.489466 237.0791:100.000000','positive','LC-ESI-QFT','15','CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1','',1791,'mg/kg'
'CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','38083-17-9','C15H17ClN2O2','291.0906','126.9953:100.000000 151.0902:91.954023','negative','LC-ESI-QTOF','40 eV','CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','',400,'mg/kg'
'CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','38083-17-9','C15H17ClN2O2','291.0906','126.9951:74.489796 151.0851:100.000000','negative','LC-ESI-QTOF','30 eV','CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','',400,'mg/kg'
'CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','38083-17-9','C15H17ClN2O2','291.0906','126.9951:38.311688 151.0876:100.000000','negative','LC-ESI-QTOF','20 eV','CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','',400,'mg/kg'
'CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','38083-17-9','C15H17ClN2O2','291.0906','141.9816:38.990826 151.087:100.000000 221.013:61.009174 223.0089:37.155963 233.0126:53.669725 234.0193:64.220183 249.0044:43.119266 291.0909:45.871560','negative','LC-ESI-QTOF','10 eV','CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','',400,'mg/kg'
'CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','38083-17-9','C15H17ClN2O2','293.1051','55.0539:0.799697 57.0695:31.254782 58.0728:1.122855 67.0538:0.910377 69.0697:100.000000 70.0754:5.691476 81.0443:0.577312 82.0522:5.761847 85.0646:0.605665 99.0001:0.783300 103.0314:0.684234 109.0407:4.051090 113.0163:0.806529 115.0769:4.782125 126.9944:5.022273 128.991:1.390331 129.01:8.392886 131.0069:2.244001 137.1069:1.484956 141.0097:12.214418 142.0128:0.821559 143.0064:2.970936 155.025:5.420242 156.0286:0.512749 157.0219:1.643802 161.0953:0.986213 166.1091:2.234095 197.0722:48.957764 198.0758:6.279036 199.0695:13.865052 200.0727:0.937363 225.0673:2.267914 293.1053:10.456521 294.1084:1.879851 295.1029:3.417414','positive','LC-ESI-QTOF','Ramp 21.4-32.0 eV','CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','',400,'mg/kg'
'CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','38083-17-9','C15H17ClN2O2','293.1051','110.999:13.158183 112.0027:1.576355 112.9962:6.951286 113.0141:3.700055 115.0101:1.401204 115.0542:2.276957 117.0712:1.018062 119.0479:4.707170 119.0847:3.557745 120.0563:9.490969 121.0278:1.215107 121.0746:1.204160 122.0821:0.875753 125.0138:6.261631 126.0177:1.401204 126.9934:100.000000 127.0296:8.440066 127.9978:8.932677 128.0606:3.262178 128.9907:30.027367 129.009:35.380405 129.0683:5.112206 129.9952:1.685824 130.0122:3.305966 130.0717:0.985222 131.0062:13.300493 131.0486:2.747674 132.0099:0.908593 132.0541:1.598248 133.0637:2.047072 133.1:1.970443 137.0145:4.280241 137.1055:0.996169 139.0051:5.265463 140.01:1.237001 141.0087:88.494800 142.0126:6.776136 143.0065:27.969349 144.0094:1.828134 144.0928:1.029009 145.0627:3.010400 146.0712:3.229338 147.0413:0.886700 147.0792:10.388615 155.0247:25.342091 156.0281:3.076081 157.0215:8.002189 161.0943:2.452107 167.0734:0.821018 170.095:1.904762 175.0744:15.194308 176.0767:2.255063 184.1122:1.642036 190.0986:0.886700','positive','LC-ESI-QTOF','50 eV','CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','',400,'mg/kg'
'CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','38083-17-9','C15H17ClN2O2','293.1051','110.9993:3.461933 113.0154:2.152706 119.0485:1.943670 119.0854:0.689453 120.0566:3.179551 121.0618:0.971835 125.0144:1.976676 126.9938:78.674637 127.0302:5.134223 127.9968:5.724659 128.0609:0.792137 128.9907:23.793458 129.0092:41.928268 129.9942:1.232214 130.0126:3.491272 131.0062:14.698548 132.056:0.656447 133.064:1.294558 133.1007:1.056183 137.0138:1.448584 137.1069:1.965674 139.0052:1.719965 139.0317:0.509755 141.0093:100.000000 142.0126:7.829690 143.0063:24.457239 144.0094:1.345900 144.0917:1.404577 145.0636:0.649113 146.0715:2.581781 147.0792:7.022884 148.0836:0.828810 151.0865:0.583101 155.0245:42.460026 156.0281:3.659968 157.0217:11.603345 161.0949:3.403257 162.1032:2.303066 170.0954:1.250550 175.0744:5.530292 176.0762:0.597770 179.0594:0.619774 184.1118:0.520757 190.0973:2.684465 197.072:6.978876 198.0753:1.206542 199.0682:1.932668','positive','LC-ESI-QTOF','40 eV','CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','',400,'mg/kg'
'CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','38083-17-9','C15H17ClN2O2','293.1051','113.0144:0.924578 120.0558:0.626659 121.0636:0.737951 125.0141:0.708843 126.9936:39.462375 127.9969:2.446708 128.9905:10.427189 129.0094:50.047085 129.9942:0.505094 130.0127:3.129869 131.0062:14.161459 132.0094:0.527352 133.1006:0.551323 137.1065:4.364352 141.0092:100.000000 142.0125:7.268213 143.0062:24.301002 144.0097:1.092372 144.0929:0.631795 146.0709:0.565020 147.0793:1.837171 153.0458:0.736238 155.0247:46.518278 156.0278:3.991097 157.0214:10.894615 161.0949:5.694718 162.1012:2.203578 166.1091:2.355963 175.0748:1.061553 179.0615:0.849242 181.0571:0.517079 190.0976:3.057957 191.102:0.513655 197.0719:94.507320 198.0748:10.819279 199.0689:24.328397 200.072:1.801216 225.0676:0.796165 293.1043:1.112918','positive','LC-ESI-QTOF','30 eV','CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','',400,'mg/kg'
'CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','38083-17-9','C15H17ClN2O2','293.1051','115.0747:0.818682 126.9935:0.758475 129.0092:5.095109 131.0063:1.335238 137.1062:2.249029 141.009:8.399066 142.0127:0.634789 143.006:2.177915 155.0245:4.269229 157.0212:1.012172 161.0948:0.758038 166.1089:4.874133 197.0719:100.000000 198.0753:10.937132 199.069:23.912569 200.0721:1.524803 225.0669:5.017015 226.0703:0.690633 227.0641:1.377994 293.1047:25.909864 294.1079:4.520963 295.1018:6.983116','positive','LC-ESI-QTOF','20 eV','CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','',400,'mg/kg'
'CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','38083-17-9','C15H17ClN2O2','293.1051','137.1062:0.595722 166.1088:1.230786 197.072:8.682563 198.075:0.913971 199.0689:2.204489 225.0671:2.322518 227.0641:0.581386 293.1059:100.000000 294.1084:27.553241 295.1025:50.186521','positive','LC-ESI-QTOF','10 eV','CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=CN=C1','',400,'mg/kg'
'CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O','728-40-5','C14H21NO3','250.1449','147.0452:1.023340 148.0531:30.807143 149.0606:0.679052 150.0563:1.591265 161.1341:0.364038 163.0399:0.681421 164.072:2.039912 164.0844:1.776713 173.0969:0.663458 177.1283:1.585840 178.0509:1.347348 189.092:3.012680 189.1286:1.156902 190.1:2.196231 191.1083:1.575656 204.1157:6.340961 205.1234:9.321541 218.0823:4.168716 220.098:15.887663 234.1136:100.000000 250.145:4.474209','negative','LC-ESI-QFT','90','CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O','',250,'mg/kg'
'CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O','728-40-5','C14H21NO3','250.1449','147.0451:0.767480 148.053:18.640649 149.0611:0.490349 150.056:0.403571 161.1335:0.339192 163.04:0.694686 164.0717:0.539864 164.0843:0.620745 173.0975:0.333312 177.1283:1.716097 178.051:0.419040 189.0917:0.482692 189.1284:1.532929 190.0999:0.880394 191.1077:1.682293 194.0821:0.344975 204.1154:1.984940 205.1234:20.566999 218.0825:0.607495 220.0979:16.876918 220.1468:5.237189 232.1356:0.377211 234.1136:100.000000 235.1213:0.948560 250.1449:77.779465','negative','LC-ESI-QFT','75','CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O','',250,'mg/kg'
'CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O','728-40-5','C14H21NO3','250.1449','148.053:0.932637 189.1285:0.204275 191.1078:0.192826 194.082:0.131942 205.1233:4.127289 220.0981:1.650486 220.1469:2.851428 234.1136:9.826361 235.1214:1.117616 250.1449:100.000000','negative','LC-ESI-QFT','60','CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O','',250,'mg/kg'
'CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O','728-40-5','C14H21NO3','250.1449','205.1233:0.296661 220.0987:0.128708 220.1471:0.605556 234.1134:0.616615 235.1215:0.435553 250.1447:100.000000','negative','LC-ESI-QFT','45','CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O','',250,'mg/kg'
'CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O','728-40-5','C14H21NO3','250.1449','250.1448:100.000000','negative','LC-ESI-QFT','30','CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O','',250,'mg/kg'
'CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O','728-40-5','C14H21NO3','250.1449','250.1448:100.000000','negative','LC-ESI-QFT','15','CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O','',250,'mg/kg'
'CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1','90729-43-4','C32H39NO2','470.3054','91.0542:0.229346 105.0699:0.241094 146.0727:0.737529 152.0621:4.546856 161.0961:32.954266 165.0699:5.554159 166.0778:2.080610 167.0855:100.000000 169.0647:0.135857 173.0963:0.174126 188.1196:1.491333 203.1431:55.724502 284.2014:0.210730 302.2116:1.374669 470.3057:75.611513','positive','LC-ESI-QFT','35  (nominal)','CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1','>',4000,'mg/kg'
